,class,text,n_rt,mention,link,n_emoji,n_char,avg_wrd,emoji,retweet
21692,1,there s a lot of big booty bitches at pharr gym,0,0,0,3,48,3.36,1,0
21693,2,there s a special place in hell for people who slam on their brakes for yellow lights,0,0,0,2,86,4.06,1,0
21694,1,there s apparently a wee cunt who s a year younger than me called sean brown being cheeky about me lol,0,0,0,0,102,3.9,0,0
21695,1,there s dudes on twitter who have no respect for their dick you know the mirror selfie niggaz the nude droppers dick avis pussy eating avis,0,0,0,0,140,4.38,0,0
21696,2,there s gonna be a lot of trash talk today worldcup,0,0,0,0,51,3.73,0,0
21697,1,there s gotta be like white trash motherfuckers living in that house and i don t think any of them have a job,0,0,0,0,109,3.78,0,0
21698,1,there s like injuries a game in football shit trash lol,0,0,0,0,55,4.09,0,0
21699,1,there s like one of my ex s that s still kinda cute most them bitches got fat,0,0,0,0,78,3.33,0,0
21700,1,there s no one to flirt with mad bitches in my inbox skrr skrr,0,0,0,0,62,3.5,0,0
21701,1,there s not enough day in the hours to cheat on her if she s sucking your dick right too drained to look for other mouth and pussy,0,0,0,0,130,3.68,0,0
21702,1,there s other bad bitches,0,0,0,2,26,4.2,1,0
21703,2,there s someone riding around the robinson walmart in a lawn mower with ghetto headlights added reallife,0,0,0,0,104,5.18,0,0
21704,1,theres a girl in your avi you must get so many bitches,0,0,0,0,54,3.58,0,0
21705,1,theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him bitch,0,0,0,0,136,4.07,0,0
21706,1,these ut hoes be goin,0,0,0,0,22,3.4,0,0
21707,2,these are insane and cigars trash foam done bumped his head these are insane like so insane,1,1,0,0,92,4.41,0,1
21708,1,these bad bitches really ain t that bad when you see a pic of aaliyah,0,0,0,0,69,3.67,0,0
21709,2,these birds messy,0,0,0,0,18,5.0,0,0
21710,1,these bitches ain t shit i forgot to mention,0,0,0,0,45,4.0,0,0
21711,1,these bitches ain t to be trusted,0,0,0,0,34,3.86,0,0
21712,1,these bitches aint playin a jealous woman does better research than the fbi,0,0,0,0,76,4.85,0,0
21713,1,these bitches always trippin,0,0,0,0,28,6.25,0,0
21714,1,these bitches are taking forevs doe,0,0,0,0,35,5.0,0,0
21715,1,these bitches be judging like they experience life and in the billion dollar club i m highly favor doing pretty damn well,0,0,0,1,122,4.55,1,0
21716,1,these bitches been killin me all day,0,0,0,0,36,4.29,0,0
21717,1,these bitches boringgggg,0,0,0,0,24,7.33,0,0
21718,1,these bitches both average lmao baddie pretty girls be like,0,1,0,1,60,5.0,1,0
21719,1,these bitches crazzzyyyyyy,0,0,0,0,26,8.0,0,0
21720,1,these bitches dead be sucking and fucking niggaz with no condom then wanna rock a whitw dress the next day like bout dem clean,0,0,0,0,126,4.29,0,0
21721,1,these bitches dont want no boyfriend they want a pimp,0,0,0,0,53,4.4,0,0
21722,1,these bitches fake one min talking about a hoe next min bestfriends with the hoe,0,0,0,0,80,4.4,0,0
21723,1,these bitches finna fuck up my birthday week,0,0,0,0,45,4.62,0,0
21724,1,these bitches funny like mike epps,0,0,0,0,34,4.83,0,0
21725,1,these bitches gotta realize that their nigga wants me if he doesn t now he did several occasions before,0,0,0,2,104,4.47,1,0
21726,1,these bitches irri irri irri irri irri,0,0,0,0,38,4.57,0,0
21727,1,these bitches irritating,0,0,0,0,24,7.33,0,0
21728,1,these bitches is crazy,0,0,0,0,22,4.75,0,0
21729,1,these bitches is wild,0,0,0,0,21,4.5,0,0
21730,1,these bitches loud for no reason,0,0,0,0,32,4.5,0,0
21731,1,these bitches love me these niggas copy,0,0,0,0,39,4.71,0,0
21732,1,these bitches love soda,0,0,0,0,23,5.0,0,0
21733,1,these bitches love sodaa,0,0,0,0,24,5.25,0,0
21734,1,these bitches man they love to harass,0,0,0,0,37,4.43,0,0
21735,1,these bitches need to get out of bed and i ll make them cheeseburgers imahomie,0,0,0,0,78,4.27,0,0
21736,1,these bitches really be out here on backpage hoe ing watch yo bitch she could be on there,0,0,0,3,90,4.0,1,0
21737,1,these bitches really love soda out here,0,0,0,0,39,4.71,0,0
21738,1,these bitches really marry to some rich ass niggas,0,0,0,0,50,4.67,0,0
21739,1,these bitches smell like fish,0,0,0,1,30,5.0,1,0
21740,1,these bitches so broke instead of go get it they quick to go ask for somethin,0,0,0,0,77,3.88,0,0
21741,1,these bitches so redundant,0,0,0,0,26,5.75,0,0
21742,1,these bitches talking shit but they whisper it,0,0,0,0,47,4.88,0,0
21743,1,these bitches think they know snap ha bitch i am snap,0,0,0,0,53,3.91,0,0
21744,1,these bitches want the next best thing,0,0,0,0,38,4.57,0,0
21745,1,these bitches washed up ain t no soap involved,0,0,0,0,47,4.22,0,0
21746,2,these brownies are bomb,0,0,0,0,24,5.0,0,0
21747,2,these brownies,0,0,0,0,15,6.5,0,0
21748,1,these bum ass bitches on my block drawin,0,0,0,1,41,4.12,1,0
21749,1,these celebrity niggas be passing these kardashian hoes around monthly,0,0,0,0,70,6.1,0,0
21750,1,these cheetos taste likka steak right nah boy these bitches going dumb,0,0,0,0,71,4.92,0,0
21751,1,these chicks use what they got to get what they want bunch of ronnie trickz ass hoes,0,0,0,0,85,4.0,0,0
21752,1,these chubby hoes are always on a diet,0,0,0,0,39,3.88,0,0
21753,1,these customers are fucking crazy this bitch said god will smite me because her dumbass locked herself out of her account,0,0,0,0,122,4.81,0,0
21754,1,these days bitches be just letting anyone hit raw,0,0,0,0,50,4.56,0,0
21755,1,these fat hoes think they slick posting neck up pics and shit,0,0,0,0,61,4.17,0,0
21756,1,these girls eyebrows make them look like hoes walking down fib,0,0,0,0,62,4.73,0,0
21757,1,these girls going to school with all kind og aquatic colored weaves in their head fuck going on,0,0,0,0,96,4.33,0,0
21758,1,these groupie bitches wild enough to suck a babies dick,0,0,0,0,55,4.6,0,0
21759,1,these ho e for everybody just like these niggahs for everybody a hoe gone be a hoe regardless and cont,0,0,0,0,103,4.15,0,0
21760,1,these hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca,0,0,0,0,103,3.95,0,0
21761,1,these hoe niggas havnt seen half of me,0,0,0,0,39,3.88,0,0
21762,1,these hoes a fool too,0,0,0,0,22,3.4,0,0
21763,1,these hoes a smash on one of yo niggas and be very proud,0,0,0,0,56,3.38,0,0
21764,1,these hoes ain t got nothing on ya,0,0,0,0,34,3.38,0,0
21765,1,these hoes ain t loyal,0,0,0,1,23,3.6,1,0
21766,1,these hoes ain t loyal,0,0,0,1,23,3.6,1,0
21767,1,these hoes ain t loyal,0,1,0,1,23,3.6,1,0
21768,1,these hoes ain t loyal man thats the realest shirt i seen tonight a chick with a flip phone robbed me,1,1,0,0,101,3.86,0,1
21769,1,these hoes ain t loyal naya rivera got married three months after breaking up with big sean,1,1,0,0,92,4.41,0,1
21770,1,these hoes ain t loyal and niggas ain t either,0,0,0,0,46,3.7,0,0
21771,1,these hoes ain t loyal,0,0,0,0,23,3.6,0,0
21772,1,these hoes ain t loyal,0,0,0,0,23,3.6,0,0
21773,1,these hoes ain t loyallll,0,0,0,0,25,4.2,0,0
21774,1,these hoes ain t shit i ain t tripping off a thot ion like conversation you gone let me fuck or not,0,0,0,0,99,3.55,0,0
21775,1,these hoes ain t yours it s just yo turn u hear me,0,0,0,2,51,2.92,1,0
21776,1,these hoes aint loyal,0,0,0,1,22,4.5,1,0
21777,1,these hoes aint yours,0,0,0,0,21,4.5,0,0
21778,1,these hoes always gone thot around to who ever give them attention at the time,0,0,0,0,78,4.27,0,0
21779,1,these hoes are hilarious these days,0,0,0,2,36,5.0,1,0
21780,1,these hoes be actin up and these niccas be actin tough,0,0,0,1,55,4.0,1,0
21781,1,these hoes be boof smh,0,0,0,0,22,3.6,0,0
21782,1,these hoes be busting nuts when they get a rt,0,0,0,0,45,3.6,0,0
21783,1,these hoes be flawgen i swear bruh a nigga dont want yall,0,0,0,0,57,3.83,0,0
21784,0,these hoes be lying to all of us nigga i got news for the monogamous niggas yo bitch fucking anonymous niggas,0,0,0,0,110,4.24,0,0
21785,1,these hoes be thirsty for attention,0,0,0,0,35,5.0,0,0
21786,1,these hoes be trying doing,0,0,0,0,27,4.4,0,0
21787,1,these hoes cant fuck wit you,0,0,0,0,28,3.83,0,0
21788,1,these hoes crazy yo,0,0,0,0,20,4.0,0,0
21789,1,these hoes don t get me in my feelings one bit,0,0,0,0,47,3.27,0,0
21790,1,these hoes don t like a nigga they love my money these niggas don t like a nigga they all want some n,0,0,0,0,102,3.43,0,0
21791,1,these hoes everybody hoes lol go at any bitch bet u get her easy,0,0,0,0,65,3.64,0,0
21792,1,these hoes get thick n fat confused way more than often,0,0,0,0,56,4.09,0,0
21793,1,these hoes gettin replaced soon as they start to fuck wit my cheques,0,0,0,0,68,4.31,0,0
21794,1,these hoes getting outta hand mane,0,0,0,0,34,4.83,0,0
21795,1,these hoes getting smart gotta watch them,0,0,0,0,41,5.0,0,0
21796,1,these hoes going broke trying to look rich act your wage,0,0,0,0,57,4.18,0,0
21797,1,these hoes got more bodies than a cemetery,0,0,0,1,43,4.38,1,0
21798,1,these hoes gotta pay for my company,0,0,0,0,36,4.14,0,0
21799,1,these hoes here mane you are what you let inside you remember,0,0,0,0,62,4.17,0,0
21800,1,these hoes is lost hahaha how much you wanna bet she don t get the job lmao,1,1,0,0,75,3.47,0,1
21801,1,these hoes kno bout me,0,0,0,0,22,3.6,0,0
21802,1,these hoes need jesus y all,0,0,0,0,28,3.67,0,0
21803,1,these hoes need to stop hittin blunts and hit the gym unhealthy mfs,0,0,0,3,68,4.23,1,0
21804,1,these hoes needa stop tryna split relationships and get they re own damn man,0,0,0,0,76,4.5,0,0
21805,1,these hoes out here be goin up but we not at you bitches that s what hoes do,0,0,0,0,77,3.28,0,0
21806,1,these hoes out here beefing bout as important as these hoes out here queefing y all blowing vaginal wind back forth stfu get money,0,0,0,0,131,4.46,0,0
21807,1,these hoes out here carrying infections yaw niggas better rap up w dat latex haha,0,0,0,0,81,4.47,0,0
21808,1,these hoes pickin and choosin that s why these niggas stickin and movin,0,0,0,0,71,4.54,0,0
21809,1,these hoes really make me laugh lol,0,0,0,0,35,4.14,0,0
21810,1,these hoes say i m too much i think i m too much,0,0,0,0,48,2.77,0,0
21811,1,these hoes soo,0,0,0,2,15,4.0,1,0
21812,1,these hoes swear their faithful,0,0,0,0,31,5.4,0,0
21813,1,these hoes they be homie hopping but idgf ain t no fun if tha homies can t have nun go up then,0,0,0,0,94,3.32,0,0
21814,1,these hoes they loving the crewwww,0,0,0,1,35,4.83,1,0
21815,1,these hoes want love so bad,0,0,0,4,28,3.67,1,0
21816,1,these hoes was just really fighting ova some rally s tho on,0,0,0,2,60,4.0,1,0
21817,1,these hoes will be exposed,0,0,0,0,27,4.4,0,0
21818,1,these hoes worried bout the wrong things in life,0,0,0,0,48,4.44,0,0
21819,1,these infected ass hoes think its okay to talk to other ppl boyfriend like that s not funny nor cute to pussy hop all over the place,0,0,0,0,132,3.93,0,0
21820,1,these kids man real life kids not even over n bucking bitch sit yo stupid ass down,0,0,0,0,82,3.88,0,0
21821,1,these la bitches thirsty for a hit single,0,0,0,0,41,4.25,0,0
21822,1,these lame bitches don t have a fighting chance,0,0,0,0,48,4.33,0,0
21823,1,these lil hoes sitting across da way too fuckin loud like damn hoe your sittin less than feet from each other shut the hell up,0,0,0,0,126,4.08,0,0
21824,1,these lil niggas can t hang big shit poppin bitch and big my first name,0,0,0,0,71,3.8,0,0
21825,1,these little girls at simons were telling me they like my huf socks bitch go home do your homework,0,0,0,0,98,4.21,0,0
21826,1,these new bottoms are something else you put nair on your pussy for the gram ok,1,1,0,0,80,4.0,0,1
21827,1,these niccas sangin on dey partnas witout a grammy award,0,0,0,0,56,4.7,0,0
21828,1,these niccas want war give me what you got wethelastonesleft umightnotgetin beerandtacos,0,0,0,0,89,6.42,0,0
21829,1,these niggas ain t shit but hoes with tricks,0,0,0,0,44,4.0,0,0
21830,1,these niggas be actin like bitches,0,0,0,0,34,4.83,0,0
21831,1,these niggas cars be and they have the nerve to put some rims and some speakers in the bitch,0,0,0,0,92,3.89,0,0
21832,1,these niggas designing these bitches they got zippers on hoes,0,0,0,0,61,5.2,0,0
21833,1,these niggas groupies they act worse than these hoes do,0,0,0,0,55,4.6,0,0
21834,1,these niggas pillow talkin thats hoe shit,0,0,0,0,41,5.0,0,0
21835,1,these niggas pure pussy i see it in they faces,0,0,0,0,46,3.7,0,0
21836,1,these niggas rather love these hoes then get money smh what the fuck wrong with these niggas,0,0,0,0,92,4.47,0,0
21837,0,these niggas retarded lmfaoo,0,0,0,0,28,6.25,0,0
21838,1,these niggas run they mouth like bitches,0,0,0,0,40,4.86,0,0
21839,1,these nigs is haters man and i ve made myself so easy to luv,0,0,0,0,60,3.36,0,0
21840,1,these nigs like saying they miss the old vice,0,0,0,0,45,4.11,0,0
21841,1,these parents nd giving they kids ghetto ass names ronkieshietta bro are you serious that tipped the scale fa me,0,0,0,0,112,4.65,0,0
21842,2,these peanut butter brownies bout to give me life too,0,0,0,1,54,4.4,1,0
21843,0,these people are fags,0,0,0,0,22,4.5,0,0
21844,1,these people at jury selection are retarded,0,0,0,0,43,5.29,0,0
21845,1,these ratchet hoes are something else this school smells like a fucking zoo,0,0,0,0,75,4.85,0,0
21846,1,these rednecks around here won t like that shit put that wall up they say,0,0,0,0,73,3.93,0,0
21847,1,these shoes are going to be a bitch to break in tomorrow,0,0,0,0,56,3.75,0,0
21848,1,these side bitches will wait til they know u wit ya lady to text u hey boo bitch gtfoh,0,0,0,0,86,3.58,0,0
21849,1,these side bitches winning son,0,0,0,0,31,5.2,0,0
21850,1,these smoking commercials be blowing me like bitch it s yo fault yo child was premature shouldn t have been smoking while you was pregnant,0,0,0,0,138,4.56,0,0
21851,1,these sons of bitches came into his chruch threatened to kill him,0,0,0,0,65,4.5,0,0
21852,1,these women ain t shit but hoes w tricks baby boy i m different,0,0,0,0,64,3.57,0,0
21853,1,these women ain t shit but hoes w tricks babygirl you different,0,0,0,0,64,4.33,0,0
21854,1,they are mostly restaurants i m a fat ho if you have more than contacts in your phone you a hoe,1,1,0,0,95,3.57,0,1
21855,1,they be looking at tom brady while he going off on tge sidelines like whatever bitch lol,0,0,0,0,88,4.24,0,0
21856,1,they bitches i will penetrate you introduced me to your bitch,0,0,0,0,61,4.64,0,0
21857,1,they call me chief weak bitch,0,0,0,0,29,4.0,0,0
21858,2,they come out charlie sheen they come out coupe machine,0,1,0,0,56,4.6,0,0
21859,2,they come to you out of the blue they make others see red and green with envy they aren t always black or white you re not yellow luckily,0,0,0,0,137,3.76,0,0
21860,2,they didn t lose the city red sox fans are bandwagon fans just like yankee fan morningjoe,0,0,0,0,89,4.29,0,0
21861,1,they do the pussy good,0,0,0,0,22,3.6,0,0
21862,1,they fail to realize ion want friends bitches switch up quiccer than i change the channel,0,0,0,1,90,4.62,1,0
21863,1,they get attitudes like bitches too i think some of yall niggas need a bra and panties,0,0,0,0,86,4.12,0,0
21864,2,they got david taking out the trash,0,0,0,4,36,4.14,1,0
21865,1,they got some trashy ass hoes out here,0,0,0,0,38,3.88,0,0
21866,2,they got the redskins faking injuries,0,0,0,0,37,5.33,0,0
21867,1,they gotta keep the name raiders tho they better not change it to some hillbilly ass texas name,0,0,0,0,95,4.33,0,0
21868,1,they had a steak category ran that bitch like a busto,0,0,0,0,54,3.91,0,0
21869,1,they hardly get sex so when the opportunity of sick presents itself their giving you some pussy and boy are they generous,0,0,0,0,121,4.55,0,0
21870,1,they hating on you because they know you bad must be doing something right if you got these bitches mad,0,0,0,0,104,4.2,0,0
21871,2,they have a clumsy bird too lol what is life,0,0,0,0,44,3.5,0,0
21872,1,they hoes ain t loyal they rotate,0,0,0,0,34,3.86,0,0
21873,2,they love me at the place i bring my car to i don t know why spanish men love me sometimes i do look like a guala though lol,0,0,0,0,124,3.31,0,0
